Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales,Year,Quarter,Month,Month Name,Month & Year,Week Day,Day Name,Week Number,Quarter (Q)
14-11-2021,Bolivia,Ripley,Apple,Bitel,750,22,1200,26400,2021,4,11,Nov,Nov-21,7,Sun,46,Q4
05-10-2020,El Salvador,Ripley,Apple,Bitel,750,1,1200,1200,2020,4,10,Oct,Oct-20,1,Mon,41,Q4
12-11-2021,Canada,Saga Falabella,Apple,Bitel,750,7,1200,8400,2021,4,11,Nov,Nov-21,5,Fri,46,Q4
03-01-2020,Germany,Metro,Apple,Bitel,750,87,1200,104400,2020,1,1,Jan,Jan-20,5,Fri,1,Q1
07-07-2019,Switzerland,Plaza Vea,Apple,Bitel,750,23,1200,27600,2019,3,7,Jul,Jul-19,7,Sun,27,Q3
15-03-2021,Mexico,Saga Falabella,Apple,Bitel,750,14,1200,16800,2021,1,3,Mar,Mar-21,1,Mon,12,Q1
08-12-2021,Jamaica,Oeschle,Apple,Bitel,750,14,1200,16800,2021,4,12,Dec,Dec-21,3,Wed,50,Q4
20-10-2021,Argentina,Saga Falabella,Apple,Bitel,750,11,1200,13200,2021,4,10,Oct,Oct-21,3,Wed,43,Q4
18-01-2018,Uruguay,Oeschle,Apple,Bitel,750,68,1200,81600,2018,1,1,Jan,Jan-18,4,Thu,3,Q1
09-07-2019,Spain,Saga Falabella,Apple,Bitel,750,1,1200,1200,2019,3,7,Jul,Jul-19,2,Tue,28,Q3
01-10-2018,Venezuela,Tottus,Apple,Bitel,750,66,1200,79200,2018,4,10,Oct,Oct-18,1,Mon,40,Q4
11-10-2021,Argentina,Plaza Vea,Apple,Claro,750,70,1200,84000,2021,4,10,Oct,Oct-21,1,Mon,42,Q4
20-03-2021,Colombia,Ripley,Apple,Claro,750,17,1200,20400,2021,1,3,Mar,Mar-21,6,Sat,12,Q1
22-01-2018,Argentina,Saga Falabella,Apple,Claro,750,18,1200,21600,2018,1,1,Jan,Jan-18,1,Mon,4,Q1
25-04-2019,Bolivia,Metro,Apple,Claro,750,56,1200,67200,2019,2,4,Apr,Apr-19,4,Thu,17,Q2
23-01-2021,Jamaica,Ripley,Apple,Claro,750,5,1200,6000,2021,1,1,Jan,Jan-21,6,Sat,4,Q1
10-08-2018,Brasil,Saga Falabella,Apple,Claro,750,6,1200,7200,2018,3,8,Aug,Aug-18,5,Fri,32,Q3
12-11-2020,Venezuela,Saga Falabella,Apple,Claro,750,12,1200,14400,2020,4,11,Nov,Nov-20,4,Thu,46,Q4
16-11-2018,Canada,Saga Falabella,Apple,Claro,750,17,1200,20400,2018,4,11,Nov,Nov-18,5,Fri,46,Q4
21-06-2020,Colombia,Plaza Vea,Apple,Claro,750,40,1200,48000,2020,2,6,Jun,Jun-20,7,Sun,25,Q2
13-08-2021,Guatemala,Saga Falabella,Apple,Claro,750,14,1200,16800,2021,3,8,Aug,Aug-21,5,Fri,33,Q3
18-01-2021,Switzerland,Tottus,Apple,Claro,750,74,1200,88800,2021,1,1,Jan,Jan-21,1,Mon,4,Q1
02-11-2019,Paraguay,Metro,Apple,Claro,750,19,1200,22800,2019,4,11,Nov,Nov-19,6,Sat,44,Q4
04-12-2019,USA,Saga Falabella,Apple,Claro,750,18,1200,21600,2019,4,12,Dec,Dec-19,3,Wed,49,Q4
19-09-2019,Argentina,Plaza Vea,Apple,Claro,750,48,1200,57600,2019,3,9,Sep,Sep-19,4,Thu,38,Q3
14-08-2020,Brasil,Ripley,Apple,Claro,750,17,1200,20400,2020,3,8,Aug,Aug-20,5,Fri,33,Q3
15-11-2018,Switzerland,Ripley,Apple,Claro,750,21,1200,25200,2018,4,11,Nov,Nov-18,4,Thu,46,Q4
26-04-2019,Chile,Metro,Apple,Claro,750,9,1200,10800,2019,2,4,Apr,Apr-19,5,Fri,17,Q2
22-10-2021,Jamaica,Oeschle,Apple,Claro,750,42,1200,50400,2021,4,10,Oct,Oct-21,5,Fri,43,Q4
21-03-2018,Brasil,Ripley,Apple,Claro,750,17,1200,20400,2018,1,3,Mar,Mar-18,3,Wed,12,Q1
31-10-2018,Venezuela,Ripley,Apple,Claro,750,28,1200,33600,2018,4,10,Oct,Oct-18,3,Wed,44,Q4
21-07-2019,Denmark,Tottus,Apple,Claro,750,3,1200,3600,2019,3,7,Jul,Jul-19,7,Sun,29,Q3
15-03-2020,El Salvador,Tottus,Apple,Claro,750,102,1200,122400,2020,1,3,Mar,Mar-20,7,Sun,11,Q1
22-08-2019,Cuba,Oeschle,Apple,Claro,750,48,1200,57600,2019,3,8,Aug,Aug-19,4,Thu,34,Q3
01-06-2018,Venezuela,Ripley,Apple,Claro,750,13,1200,15600,2018,2,6,Jun,Jun-18,5,Fri,22,Q2
20-10-2020,Spain,Ripley,Apple,Claro,750,5,1200,6000,2020,4,10,Oct,Oct-20,2,Tue,43,Q4
21-04-2021,Canada,Tottus,Apple,Claro,750,85,1200,102000,2021,2,4,Apr,Apr-21,3,Wed,17,Q2
26-12-2019,Chile,Plaza Vea,Apple,Claro,750,52,1200,62400,2019,4,12,Dec,Dec-19,4,Thu,52,Q4
23-06-2018,Brasil,Saga Falabella,Apple,Claro,750,18,1200,21600,2018,2,6,Jun,Jun-18,6,Sat,25,Q2
14-05-2019,Spain,Plaza Vea,Apple,Claro,750,4,1200,4800,2019,2,5,May,May-19,2,Tue,20,Q2
01-11-2020,Chile,Tottus,Apple,Claro,750,107,1200,128400,2020,4,11,Nov,Nov-20,7,Sun,44,Q4
16-02-2021,El Salvador,Oeschle,Apple,Claro,750,70,1200,84000,2021,1,2,Feb,Feb-21,2,Tue,8,Q1
22-05-2018,Peru,Plaza Vea,Apple,Claro,750,40,1200,48000,2018,2,5,May,May-18,2,Tue,21,Q2
16-06-2018,Cuba,Oeschle,Apple,Claro,750,53,1200,63600,2018,2,6,Jun,Jun-18,6,Sat,24,Q2
12-05-2019,El Salvador,Oeschle,Apple,Claro,750,67,1200,80400,2019,2,5,May,May-19,7,Sun,19,Q2
18-09-2020,Cuba,Ripley,Apple,Claro,750,34,1200,40800,2020,3,9,Sep,Sep-20,5,Fri,38,Q3
25-01-2021,Chile,Oeschle,Apple,Claro,750,75,1200,90000,2021,1,1,Jan,Jan-21,1,Mon,5,Q1
17-03-2021,Germany,Ripley,Apple,Claro,750,28,1200,33600,2021,1,3,Mar,Mar-21,3,Wed,12,Q1
08-06-2021,Jamaica,Oeschle,Apple,Claro,750,81,1200,97200,2021,2,6,Jun,Jun-21,2,Tue,24,Q2
21-02-2021,Cuba,Plaza Vea,Apple,Claro,750,4,1200,4800,2021,1,2,Feb,Feb-21,7,Sun,8,Q1
27-08-2021,Paraguay,Saga Falabella,Apple,Claro,750,16,1200,19200,2021,3,8,Aug,Aug-21,5,Fri,35,Q3
19-06-2019,Germany,Ripley,Apple,Claro,750,31,1200,37200,2019,2,6,Jun,Jun-19,3,Wed,25,Q2
04-09-2021,Argentina,Saga Falabella,Apple,Claro,750,16,1200,19200,2021,3,9,Sep,Sep-21,6,Sat,36,Q3
04-12-2020,Canada,Metro,Apple,Claro,750,17,1200,20400,2020,4,12,Dec,Dec-20,5,Fri,49,Q4
21-02-2021,Paraguay,Metro,Apple,Claro,750,33,1200,39600,2021,1,2,Feb,Feb-21,7,Sun,8,Q1
30-03-2019,Switzerland,Ripley,Apple,Claro,750,22,1200,26400,2019,1,3,Mar,Mar-19,6,Sat,13,Q1
04-04-2019,France,Plaza Vea,Apple,Claro,750,45,1200,54000,2019,2,4,Apr,Apr-19,4,Thu,14,Q2
31-07-2018,Argentina,Saga Falabella,Apple,Claro,750,16,1200,19200,2018,3,7,Jul,Jul-18,2,Tue,31,Q3
02-05-2021,France,Metro,Apple,Claro,750,29,1200,34800,2021,2,5,May,May-21,7,Sun,18,Q2
11-10-2021,Argentina,Plaza Vea,Apple,Claro,750,70,1200,84000,2021,4,10,Oct,Oct-21,1,Mon,42,Q4
20-03-2021,Colombia,Ripley,Apple,Claro,750,17,1200,20400,2021,1,3,Mar,Mar-21,6,Sat,12,Q1
22-01-2018,Argentina,Saga Falabella,Apple,Claro,750,18,1200,21600,2018,1,1,Jan,Jan-18,1,Mon,4,Q1
25-04-2019,Bolivia,Metro,Apple,Claro,750,56,1200,67200,2019,2,4,Apr,Apr-19,4,Thu,17,Q2
23-01-2021,Jamaica,Ripley,Apple,Claro,750,5,1200,6000,2021,1,1,Jan,Jan-21,6,Sat,4,Q1
10-08-2018,Brasil,Saga Falabella,Apple,Claro,750,6,1200,7200,2018,3,8,Aug,Aug-18,5,Fri,32,Q3
12-11-2020,Venezuela,Saga Falabella,Apple,Claro,750,12,1200,14400,2020,4,11,Nov,Nov-20,4,Thu,46,Q4
16-11-2018,Canada,Saga Falabella,Apple,Claro,750,17,1200,20400,2018,4,11,Nov,Nov-18,5,Fri,46,Q4
21-06-2020,Colombia,Plaza Vea,Apple,Claro,750,40,1200,48000,2020,2,6,Jun,Jun-20,7,Sun,25,Q2
13-08-2021,Guatemala,Saga Falabella,Apple,Claro,750,14,1200,16800,2021,3,8,Aug,Aug-21,5,Fri,33,Q3
18-01-2021,Switzerland,Tottus,Apple,Claro,750,74,1200,88800,2021,1,1,Jan,Jan-21,1,Mon,4,Q1
02-11-2019,Paraguay,Metro,Apple,Claro,750,19,1200,22800,2019,4,11,Nov,Nov-19,6,Sat,44,Q4
04-12-2019,USA,Saga Falabella,Apple,Claro,750,18,1200,21600,2019,4,12,Dec,Dec-19,3,Wed,49,Q4
19-09-2019,Argentina,Plaza Vea,Apple,Claro,750,48,1200,57600,2019,3,9,Sep,Sep-19,4,Thu,38,Q3
14-08-2020,Brasil,Ripley,Apple,Claro,750,17,1200,20400,2020,3,8,Aug,Aug-20,5,Fri,33,Q3
15-11-2018,Switzerland,Ripley,Apple,Claro,750,21,1200,25200,2018,4,11,Nov,Nov-18,4,Thu,46,Q4
26-04-2019,Chile,Metro,Apple,Claro,750,9,1200,10800,2019,2,4,Apr,Apr-19,5,Fri,17,Q2
22-10-2021,Jamaica,Oeschle,Apple,Claro,750,42,1200,50400,2021,4,10,Oct,Oct-21,5,Fri,43,Q4
21-03-2018,Brasil,Ripley,Apple,Claro,750,17,1200,20400,2018,1,3,Mar,Mar-18,3,Wed,12,Q1
31-10-2018,Venezuela,Ripley,Apple,Claro,750,28,1200,33600,2018,4,10,Oct,Oct-18,3,Wed,44,Q4
21-07-2019,Denmark,Tottus,Apple,Claro,750,3,1200,3600,2019,3,7,Jul,Jul-19,7,Sun,29,Q3
15-03-2020,El Salvador,Tottus,Apple,Claro,750,102,1200,122400,2020,1,3,Mar,Mar-20,7,Sun,11,Q1
22-08-2019,Cuba,Oeschle,Apple,Claro,750,48,1200,57600,2019,3,8,Aug,Aug-19,4,Thu,34,Q3
01-06-2018,Venezuela,Ripley,Apple,Claro,750,13,1200,15600,2018,2,6,Jun,Jun-18,5,Fri,22,Q2
20-10-2020,Spain,Ripley,Apple,Claro,750,5,1200,6000,2020,4,10,Oct,Oct-20,2,Tue,43,Q4
21-04-2021,Canada,Tottus,Apple,Claro,750,85,1200,102000,2021,2,4,Apr,Apr-21,3,Wed,17,Q2
26-12-2019,Chile,Plaza Vea,Apple,Claro,750,52,1200,62400,2019,4,12,Dec,Dec-19,4,Thu,52,Q4
23-06-2018,Brasil,Saga Falabella,Apple,Claro,750,18,1200,21600,2018,2,6,Jun,Jun-18,6,Sat,25,Q2
14-05-2019,Spain,Plaza Vea,Apple,Claro,750,4,1200,4800,2019,2,5,May,May-19,2,Tue,20,Q2
01-11-2020,Chile,Tottus,Apple,Claro,750,107,1200,128400,2020,4,11,Nov,Nov-20,7,Sun,44,Q4
16-02-2021,El Salvador,Oeschle,Apple,Claro,750,70,1200,84000,2021,1,2,Feb,Feb-21,2,Tue,8,Q1
22-05-2018,Peru,Plaza Vea,Apple,Claro,750,40,1200,48000,2018,2,5,May,May-18,2,Tue,21,Q2
16-06-2018,Cuba,Oeschle,Apple,Claro,750,53,1200,63600,2018,2,6,Jun,Jun-18,6,Sat,24,Q2
12-05-2019,El Salvador,Oeschle,Apple,Claro,750,67,1200,80400,2019,2,5,May,May-19,7,Sun,19,Q2
18-09-2020,Cuba,Ripley,Apple,Claro,750,34,1200,40800,2020,3,9,Sep,Sep-20,5,Fri,38,Q3
25-01-2021,Chile,Oeschle,Apple,Claro,750,75,1200,90000,2021,1,1,Jan,Jan-21,1,Mon,5,Q1
17-03-2021,Germany,Ripley,Apple,Claro,750,28,1200,33600,2021,1,3,Mar,Mar-21,3,Wed,12,Q1
08-06-2021,Jamaica,Oeschle,Apple,Claro,750,81,1200,97200,2021,2,6,Jun,Jun-21,2,Tue,24,Q2
21-02-2021,Cuba,Plaza Vea,Apple,Claro,750,4,1200,4800,2021,1,2,Feb,Feb-21,7,Sun,8,Q1
27-08-2021,Paraguay,Saga Falabella,Apple,Claro,750,16,1200,19200,2021,3,8,Aug,Aug-21,5,Fri,35,Q3
19-06-2019,Germany,Ripley,Apple,Claro,750,31,1200,37200,2019,2,6,Jun,Jun-19,3,Wed,25,Q2
04-09-2021,Argentina,Saga Falabella,Apple,Claro,750,16,1200,19200,2021,3,9,Sep,Sep-21,6,Sat,36,Q3
04-12-2020,Canada,Metro,Apple,Claro,750,17,1200,20400,2020,4,12,Dec,Dec-20,5,Fri,49,Q4
21-02-2021,Paraguay,Metro,Apple,Claro,750,33,1200,39600,2021,1,2,Feb,Feb-21,7,Sun,8,Q1
30-03-2019,Switzerland,Ripley,Apple,Claro,750,22,1200,26400,2019,1,3,Mar,Mar-19,6,Sat,13,Q1
04-04-2019,France,Plaza Vea,Apple,Claro,750,45,1200,54000,2019,2,4,Apr,Apr-19,4,Thu,14,Q2
31-07-2018,Argentina,Saga Falabella,Apple,Claro,750,16,1200,19200,2018,3,7,Jul,Jul-18,2,Tue,31,Q3
02-05-2021,France,Metro,Apple,Claro,750,29,1200,34800,2021,2,5,May,May-21,7,Sun,18,Q2
14-06-2019,Bolivia,Tottus,Apple,Entel,750,172,1200,206400,2019,2,6,Jun,Jun-19,5,Fri,24,Q2
30-06-2018,Denmark,Tottus,Apple,Entel,750,61,1200,73200,2018,2,6,Jun,Jun-18,6,Sat,26,Q2
02-08-2021,Peru,Tottus,Apple,Entel,750,47,1200,56400,2021,3,8,Aug,Aug-21,1,Mon,32,Q3
07-05-2021,Paraguay,Saga Falabella,Apple,Entel,750,10,1200,12000,2021,2,5,May,May-21,5,Fri,19,Q2
01-09-2020,Uruguay,Metro,Apple,Entel,750,43,1200,51600,2020,3,9,Sep,Sep-20,2,Tue,36,Q3
16-04-2020,France,Oeschle,Apple,Entel,750,104,1200,124800,2020,2,4,Apr,Apr-20,4,Thu,16,Q2
23-08-2021,Colombia,Metro,Apple,Entel,750,44,1200,52800,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
01-06-2018,Guatemala,Oeschle,Apple,Entel,750,166,1200,199200,2018,2,6,Jun,Jun-18,5,Fri,22,Q2
22-12-2020,Denmark,Ripley,Apple,Entel,750,7,1200,8400,2020,4,12,Dec,Dec-20,2,Tue,52,Q4
29-05-2019,Ireland,Plaza Vea,Apple,Entel,750,86,1200,103200,2019,2,5,May,May-19,3,Wed,22,Q2
18-11-2021,Paraguay,Plaza Vea,Apple,Entel,750,141,1200,169200,2021,4,11,Nov,Nov-21,4,Thu,47,Q4
26-04-2018,United Kingdom,Metro,Apple,Entel,750,38,1200,45600,2018,2,4,Apr,Apr-18,4,Thu,17,Q2
21-02-2018,Argentina,Ripley,Apple,Entel,750,70,1200,84000,2018,1,2,Feb,Feb-18,3,Wed,8,Q1
17-01-2020,Ireland,Tottus,Apple,Entel,750,77,1200,92400,2020,1,1,Jan,Jan-20,5,Fri,3,Q1
06-01-2021,Guatemala,Tottus,Apple,Entel,750,131,1200,157200,2021,1,1,Jan,Jan-21,3,Wed,2,Q1
24-03-2021,Portugal,Saga Falabella,Apple,Entel,750,14,1200,16800,2021,1,3,Mar,Mar-21,3,Wed,13,Q1
06-10-2018,Ireland,Ripley,Apple,Entel,750,55,1200,66000,2018,4,10,Oct,Oct-18,6,Sat,40,Q4
07-01-2020,Guatemala,Saga Falabella,Apple,Entel,750,3,1200,3600,2020,1,1,Jan,Jan-20,2,Tue,2,Q1
06-12-2020,Brasil,Plaza Vea,Apple,Entel,750,23,1200,27600,2020,4,12,Dec,Dec-20,7,Sun,49,Q4
14-03-2020,Guatemala,Tottus,Apple,Entel,750,172,1200,206400,2020,1,3,Mar,Mar-20,6,Sat,11,Q1
01-07-2020,Canada,Oeschle,Apple,Entel,750,1,1200,1200,2020,3,7,Jul,Jul-20,3,Wed,27,Q3
13-04-2021,Brasil,Metro,Apple,Entel,750,92,1200,110400,2021,2,4,Apr,Apr-21,2,Tue,16,Q2
19-08-2021,Colombia,Saga Falabella,Apple,Entel,750,31,1200,37200,2021,3,8,Aug,Aug-21,4,Thu,34,Q3
08-03-2018,Denmark,Saga Falabella,Apple,Entel,750,23,1200,27600,2018,1,3,Mar,Mar-18,4,Thu,10,Q1
09-12-2021,Paraguay,Plaza Vea,Apple,Entel,750,139,1200,166800,2021,4,12,Dec,Dec-21,4,Thu,50,Q4
11-03-2018,Uruguay,Saga Falabella,Apple,Entel,750,33,1200,39600,2018,1,3,Mar,Mar-18,7,Sun,10,Q1
07-04-2021,Paraguay,Ripley,Apple,Entel,750,53,1200,63600,2021,2,4,Apr,Apr-21,3,Wed,15,Q2
09-09-2021,Mexico,Plaza Vea,Apple,Entel,750,151,1200,181200,2021,3,9,Sep,Sep-21,4,Thu,37,Q3
16-09-2018,USA,Plaza Vea,Apple,Entel,750,41,1200,49200,2018,3,9,Sep,Sep-18,7,Sun,37,Q3
26-06-2019,Uruguay,Saga Falabella,Apple,Entel,750,27,1200,32400,2019,2,6,Jun,Jun-19,3,Wed,26,Q2
02-10-2021,Germany,Tottus,Apple,Entel,750,83,1200,99600,2021,4,10,Oct,Oct-21,6,Sat,40,Q4
13-02-2021,Denmark,Saga Falabella,Apple,Entel,750,28,1200,33600,2021,1,2,Feb,Feb-21,6,Sat,7,Q1
15-07-2021,Venezuela,Tottus,Apple,Entel,750,24,1200,28800,2021,3,7,Jul,Jul-21,4,Thu,29,Q3
02-02-2019,Spain,Oeschle,Apple,Entel,750,53,1200,63600,2019,1,2,Feb,Feb-19,6,Sat,5,Q1
27-09-2021,Venezuela,Plaza Vea,Apple,Entel,750,114,1200,136800,2021,3,9,Sep,Sep-21,1,Mon,40,Q3
09-08-2021,Switzerland,Oeschle,Apple,Entel,750,14,1200,16800,2021,3,8,Aug,Aug-21,1,Mon,33,Q3
28-11-2020,United Kingdom,Saga Falabella,Apple,Entel,750,3,1200,3600,2020,4,11,Nov,Nov-20,6,Sat,48,Q4
07-02-2018,Colombia,Tottus,Apple,Entel,750,181,1200,217200,2018,1,2,Feb,Feb-18,3,Wed,6,Q1
26-12-2021,Germany,Metro,Apple,Entel,750,34,1200,40800,2021,4,12,Dec,Dec-21,7,Sun,52,Q4
05-05-2019,Jamaica,Tottus,Apple,Entel,750,173,1200,207600,2019,2,5,May,May-19,7,Sun,18,Q2
11-11-2020,Brasil,Saga Falabella,Apple,Entel,750,6,1200,7200,2020,4,11,Nov,Nov-20,3,Wed,46,Q4
24-02-2019,Bolivia,Ripley,Apple,Entel,750,66,1200,79200,2019,1,2,Feb,Feb-19,7,Sun,8,Q1
19-03-2021,Uruguay,Ripley,Apple,Entel,750,39,1200,46800,2021,1,3,Mar,Mar-21,5,Fri,12,Q1
02-05-2019,Bolivia,Tottus,Apple,Entel,750,128,1200,153600,2019,2,5,May,May-19,4,Thu,18,Q2
18-07-2018,United Kingdom,Metro,Apple,Entel,750,109,1200,130800,2018,3,7,Jul,Jul-18,3,Wed,29,Q3
11-01-2018,Cuba,Oeschle,Apple,Entel,750,178,1200,213600,2018,1,1,Jan,Jan-18,4,Thu,2,Q1
14-06-2019,Bolivia,Tottus,Apple,Entel,750,172,1200,206400,2019,2,6,Jun,Jun-19,5,Fri,24,Q2
30-06-2018,Denmark,Tottus,Apple,Entel,750,61,1200,73200,2018,2,6,Jun,Jun-18,6,Sat,26,Q2
02-08-2021,Peru,Tottus,Apple,Entel,750,47,1200,56400,2021,3,8,Aug,Aug-21,1,Mon,32,Q3
07-05-2021,Paraguay,Saga Falabella,Apple,Entel,750,10,1200,12000,2021,2,5,May,May-21,5,Fri,19,Q2
01-09-2020,Uruguay,Metro,Apple,Entel,750,43,1200,51600,2020,3,9,Sep,Sep-20,2,Tue,36,Q3
16-04-2020,France,Oeschle,Apple,Entel,750,104,1200,124800,2020,2,4,Apr,Apr-20,4,Thu,16,Q2
23-08-2021,Colombia,Metro,Apple,Entel,750,44,1200,52800,2021,3,8,Aug,Aug-21,1,Mon,35,Q3
01-06-2018,Guatemala,Oeschle,Apple,Entel,750,166,1200,199200,2018,2,6,Jun,Jun-18,5,Fri,22,Q2
22-12-2020,Denmark,Ripley,Apple,Entel,750,7,1200,8400,2020,4,12,Dec,Dec-20,2,Tue,52,Q4
29-05-2019,Ireland,Plaza Vea,Apple,Entel,750,86,1200,103200,2019,2,5,May,May-19,3,Wed,22,Q2
18-11-2021,Paraguay,Plaza Vea,Apple,Entel,750,141,1200,169200,2021,4,11,Nov,Nov-21,4,Thu,47,Q4
26-04-2018,United Kingdom,Metro,Apple,Entel,750,38,1200,45600,2018,2,4,Apr,Apr-18,4,Thu,17,Q2
21-02-2018,Argentina,Ripley,Apple,Entel,750,70,1200,84000,2018,1,2,Feb,Feb-18,3,Wed,8,Q1
17-01-2020,Ireland,Tottus,Apple,Entel,750,77,1200,92400,2020,1,1,Jan,Jan-20,5,Fri,3,Q1
06-01-2021,Guatemala,Tottus,Apple,Entel,750,131,1200,157200,2021,1,1,Jan,Jan-21,3,Wed,2,Q1
24-03-2021,Portugal,Saga Falabella,Apple,Entel,750,14,1200,16800,2021,1,3,Mar,Mar-21,3,Wed,13,Q1
06-10-2018,Ireland,Ripley,Apple,Entel,750,55,1200,66000,2018,4,10,Oct,Oct-18,6,Sat,40,Q4
07-01-2020,Guatemala,Saga Falabella,Apple,Entel,750,3,1200,3600,2020,1,1,Jan,Jan-20,2,Tue,2,Q1
06-12-2020,Brasil,Plaza Vea,Apple,Entel,750,23,1200,27600,2020,4,12,Dec,Dec-20,7,Sun,49,Q4
14-03-2020,Guatemala,Tottus,Apple,Entel,750,172,1200,206400,2020,1,3,Mar,Mar-20,6,Sat,11,Q1
01-07-2020,Canada,Oeschle,Apple,Entel,750,1,1200,1200,2020,3,7,Jul,Jul-20,3,Wed,27,Q3
13-04-2021,Brasil,Metro,Apple,Entel,750,92,1200,110400,2021,2,4,Apr,Apr-21,2,Tue,16,Q2
19-08-2021,Colombia,Saga Falabella,Apple,Entel,750,31,1200,37200,2021,3,8,Aug,Aug-21,4,Thu,34,Q3
08-03-2018,Denmark,Saga Falabella,Apple,Entel,750,23,1200,27600,2018,1,3,Mar,Mar-18,4,Thu,10,Q1
09-12-2021,Paraguay,Plaza Vea,Apple,Entel,750,139,1200,166800,2021,4,12,Dec,Dec-21,4,Thu,50,Q4
11-03-2018,Uruguay,Saga Falabella,Apple,Entel,750,33,1200,39600,2018,1,3,Mar,Mar-18,7,Sun,10,Q1
07-04-2021,Paraguay,Ripley,Apple,Entel,750,53,1200,63600,2021,2,4,Apr,Apr-21,3,Wed,15,Q2
09-09-2021,Mexico,Plaza Vea,Apple,Entel,750,151,1200,181200,2021,3,9,Sep,Sep-21,4,Thu,37,Q3
16-09-2018,USA,Plaza Vea,Apple,Entel,750,41,1200,49200,2018,3,9,Sep,Sep-18,7,Sun,37,Q3
26-06-2019,Uruguay,Saga Falabella,Apple,Entel,750,27,1200,32400,2019,2,6,Jun,Jun-19,3,Wed,26,Q2
02-10-2021,Germany,Tottus,Apple,Entel,750,83,1200,99600,2021,4,10,Oct,Oct-21,6,Sat,40,Q4
13-02-2021,Denmark,Saga Falabella,Apple,Entel,750,28,1200,33600,2021,1,2,Feb,Feb-21,6,Sat,7,Q1
15-07-2021,Venezuela,Tottus,Apple,Entel,750,24,1200,28800,2021,3,7,Jul,Jul-21,4,Thu,29,Q3
02-02-2019,Spain,Oeschle,Apple,Entel,750,53,1200,63600,2019,1,2,Feb,Feb-19,6,Sat,5,Q1
27-09-2021,Venezuela,Plaza Vea,Apple,Entel,750,114,1200,136800,2021,3,9,Sep,Sep-21,1,Mon,40,Q3
09-08-2021,Switzerland,Oeschle,Apple,Entel,750,14,1200,16800,2021,3,8,Aug,Aug-21,1,Mon,33,Q3
28-11-2020,United Kingdom,Saga Falabella,Apple,Entel,750,3,1200,3600,2020,4,11,Nov,Nov-20,6,Sat,48,Q4
07-02-2018,Colombia,Tottus,Apple,Entel,750,181,1200,217200,2018,1,2,Feb,Feb-18,3,Wed,6,Q1
26-12-2021,Germany,Metro,Apple,Entel,750,34,1200,40800,2021,4,12,Dec,Dec-21,7,Sun,52,Q4
05-05-2019,Jamaica,Tottus,Apple,Entel,750,173,1200,207600,2019,2,5,May,May-19,7,Sun,18,Q2
11-11-2020,Brasil,Saga Falabella,Apple,Entel,750,6,1200,7200,2020,4,11,Nov,Nov-20,3,Wed,46,Q4
24-02-2019,Bolivia,Ripley,Apple,Entel,750,66,1200,79200,2019,1,2,Feb,Feb-19,7,Sun,8,Q1
19-03-2021,Uruguay,Ripley,Apple,Entel,750,39,1200,46800,2021,1,3,Mar,Mar-21,5,Fri,12,Q1
02-05-2019,Bolivia,Tottus,Apple,Entel,750,128,1200,153600,2019,2,5,May,May-19,4,Thu,18,Q2
18-07-2018,United Kingdom,Metro,Apple,Entel,750,109,1200,130800,2018,3,7,Jul,Jul-18,3,Wed,29,Q3
11-01-2018,Cuba,Oeschle,Apple,Entel,750,178,1200,213600,2018,1,1,Jan,Jan-18,4,Thu,2,Q1
25-06-2019,Bolivia,Ripley,Apple,Movistar,750,5,1200,6000,2019,2,6,Jun,Jun-19,2,Tue,26,Q2
11-05-2019,Germany,Ripley,Apple,Movistar,750,1,1200,1200,2019,2,5,May,May-19,6,Sat,19,Q2
04-06-2018,Switzerland,Oeschle,Apple,Movistar,750,41,1200,49200,2018,2,6,Jun,Jun-18,1,Mon,23,Q2
19-09-2019,Peru,Tottus,Apple,Movistar,750,57,1200,68400,2019,3,9,Sep,Sep-19,4,Thu,38,Q3
06-11-2019,Mexico,Saga Falabella,Apple,Movistar,750,9,1200,10800,2019,4,11,Nov,Nov-19,3,Wed,45,Q4
04-12-2021,Canada,Metro,Apple,Movistar,750,6,1200,7200,2021,4,12,Dec,Dec-21,6,Sat,49,Q4
18-09-2021,Switzerland,Plaza Vea,Apple,Movistar,750,25,1200,30000,2021,3,9,Sep,Sep-21,6,Sat,38,Q3
01-04-2018,Colombia,Saga Falabella,Apple,Movistar,750,5,1200,6000,2018,2,4,Apr,Apr-18,7,Sun,13,Q2
03-08-2020,Paraguay,Oeschle,Apple,Movistar,750,35,1200,42000,2020,3,8,Aug,Aug-20,1,Mon,32,Q3
16-01-2021,Spain,Plaza Vea,Apple,Movistar,750,13,1200,15600,2021,1,1,Jan,Jan-21,6,Sat,3,Q1
23-02-2019,Uruguay,Tottus,Apple,Movistar,750,2,1200,2400,2019,1,2,Feb,Feb-19,6,Sat,8,Q1
11-01-2020,Ireland,Metro,Apple,Movistar,750,9,1200,10800,2020,1,1,Jan,Jan-20,6,Sat,2,Q1
08-05-2021,Canada,Tottus,Apple,Movistar,750,27,1200,32400,2021,2,5,May,May-21,6,Sat,19,Q2
09-06-2018,Uruguay,Oeschle,Apple,Movistar,750,40,1200,48000,2018,2,6,Jun,Jun-18,6,Sat,23,Q2
